34
35
27
24
25
27
27
40
30
28
27
34
31
33
36
33
31
35
40
39
37
24
36
25
24
26
30
27
25
30
31
27
22
25
25
28
32
26
22
36
30
24
26
29
31
28
28
29
25
28
30
29
27
25
23
24
28
31
31
30
34
34
32
28
24
30
37
32
26
24
22
24
27
27
32
34
26
29
20
19
29
24
24
31
19
17
21
18
21
22
18
18
18
22
18
23
53
38
45
53
83
84
82
84
67
61
55
65
58
63
59
49
50
52
62
61
61
62
64
55
60
52
59
62
61
51
46
35
48
47
53
62
51
50
47
48
38
45
35
40
37
42
38
31
40
48
42
32
32
35
44
39
38
33
30
29
35
35
39
36
35
38
41
38
39
47
46
65
61
65
52
57
64
59
49
49
51
59
51
44
50
60
56
45
49
61
59
52
51
52
48
60
48
51
54
48
44
42
41
37
34
42
36
37
41
40
40
37
37
43
37
45
35
37
48
46
43
40
41
35
39
43
39
38
37
30
34
35
33
32
33
38
40
39
48
43
33
41
35
30
40
32
31
49
49
36
39
41
40
44
45
43
35
34
35
31
32
31
30
30
33
38
36
43
46
38
41
41
47
40
42
42
41
42
42
56
43
43
44
41
50
31
36
31
36
49
40
34
38
34
32
30
48
52
55
52
58
53
34
35
31
41
30
26
28
33
34
35
38
34
33
38
41
38
37
28
28
25
25
27
33
36
44
42
35
38
38
49
32
48
30
36
32
33
41
32
25
31
30
29
47
33
37
37
38
45
34
36
35
33
33
37
39
36
39
32
37
37
38
44
42
47
41
41
39
39
30
34
31
28
27
30
27
28
38
40
35
37
34
35
36
41
42
36
34
35
37
36
46
37
32
25
30
30
29
31
30
32
27
25
44
52
38
40
35
38
33
67
36
62
32
30
41
64
29
30
25
28
52
39
79
54
49
60
77
65
75
71
78
78
74
82
79
72
69
80
29
29
32
34
45
39
22
35
27
23
25
30
27
21
20
23
27
28
22
24
35
68
23
35
43
38
29
32
27
23
40
26
24
24
88
24
19
18
24
23
20
20
23
20
19
84
20
18
37
18
17
29
58
37
16
19
20
25
29
31
62
20
35
18
20
21
16
22
21
20
57
23
18
18
18
59
78
35
40
36
36
25
25
17
15
21
24
21
32
88
50
16
15
17
23
17
21
19
71
26
29
20
36
36
87
36
28
26
28
80
77
73
80
74
56
32
25
84
20
31
21
20
38
23
90
30
21
29
39
41
80
92
25
41
42
38
39
61
18
34
55
51
35
37
37
41
44
30
26
24
19
24
37
26
40
35
29
27
30
80
28
31
37
39
36
46
33
36
27
25
25
28
33
30
42
40
39
41
41
60
37
33
38
40
34
39
30
30
24
27
26
35
33
39
41
35
28
37
32
26
31
38
32
37
29
44
31
35
34
30
25
23
33
36
38
34
50
43
54
55
51
50
49
50
52
35
34
40
40
32
36
39
36
32
42
36
38
36
32
36
35
32
